50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,1.144113,,,,,,,,,,,,,b0c09274-7b99-4edd-9798-3c8aecc2eaeb,91,,,"[70.4, 49.9]",3930177,1,,,,,1.5894277,,Right Foot,,,,"[70.1, 66.0]",,Ground Pass,,16.102795,,,,John McGinn,9974.0,,,,,,,1,From Free Kick,Che Adams,9466.0,Center Forward,4,Scotland,942,"['00d2bbaf-43d2-47a6-b24c-719cca07cdc3', '2df42a3e-375c-40b0-b99b-04c0e6b7700b']",35,,,,,,,,,,,,,,,,,Scotland,942,00:01:35.782,Pass,True,,,,,,70.4,49.9,70.1,66.0,,,,,,70.1,66.0,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.939033,,,,,,,,,,,,,be558756-ec54-4e00-9a3d-38a4819b4761,101,,,"[77.2, 62.8]",3930177,2,,,,,-0.8245604,,Right Foot,,,,"[105.4, 32.3]",,High Pass,,41.539017,,Unknown,,,,,,,,,Free Kick,1,From Free Kick,Billy Gilmour,31067.0,Right Defensive Midfield,5,Scotland,942,,6,,,,,,,,,,,,,,,,,Scotland,942,00:02:06.126,Pass,,,,,,,77.2,62.8,105.4,32.3,,,,,,105.4,32.3,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.395871,,,,,,,,,,,,,3179b988-b5e4-40a7-bc0a-9435521cc223,104,,,"[14.7, 47.8]",3930177,2,,True,,,0.86689496,,Left Foot,,,,"[35.5, 72.3]",,Ground Pass,,32.138607,,,,Endre Botka,31887.0,,,,,,Free Kick,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,6,Hungary,916,['49214cc0-eee5-4afe-8d06-116db5f853a7'],31,,,,,,,,,,,,,,,,,Hungary,916,00:02:31.381,Pass,,,,,,,14.7,47.8,35.5,72.3,,,,,,35.5,72.3,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.678521,,,,,,,,,,,,,046d12a0-26f0-49b3-a7b1-7bc9991a79ec,106,,,"[35.7, 73.4]",3930177,2,,,,,-2.4737601,,Right Foot,,,,"[21.5, 62.2]",,Ground Pass,,18.085354,,,,Willi Orban,8509.0,,,,,,,1,From Free Kick,Endre Botka,31887.0,Right Center Back,6,Hungary,916,['b89060d9-5ff9-44d4-b800-09b15783e5c7'],33,,,,,,,,,,,,,,,,,Hungary,916,00:02:33.521,Pass,,,,,,,35.7,73.4,21.5,62.2,,,,,,21.5,62.2,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.660321,,,,,,,,,,,,,eab23cf5-2dc4-4169-845e-e41df4fafb4e,109,,,"[23.3, 58.6]",3930177,2,,,,,-2.3967626,,Right Foot,,,,"[9.2, 45.6]",,Ground Pass,,19.178373,,,,Péter Gulácsi,8524.0,,,,,,,1,From Free Kick,Willi Orban,8509.0,Center Back,6,Hungary,916,['20e5b69b-ca89-42d8-9797-7c88b1c1e981'],37,,,,,,,,,,,,,,,,,Hungary,916,00:02:37.213,Pass,,,,,,,23.3,58.6,9.2,45.6,,,,,,9.2,45.6,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,2.703683,,,,,,,,,,,,,5525246c-f91f-4abe-b4e4-8120111ea0a8,113,,,"[9.8, 48.0]",3930177,2,,,,,0.1487068,,Right Foot,,,,"[63.2, 56.0]",,High Pass,,53.995926,,,,Barnabás Varga,12921.0,,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,6,Hungary,916,['f2f0e182-cb29-4363-9485-5d7ccdf94e18'],40,,,,,,,,,,,,,,,,,Hungary,916,00:02:40.817,Pass,,,,,,,9.8,48.0,63.2,56.0,,,,,,63.2,56.0,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.469991,,,,,,,,,,,,,b57c1dd5-c40c-4e19-a2bc-6841ac57f1d3,115,,,"[63.2, 56.0]",3930177,2,,,,,0.1308274,,Head,,,,"[70.8, 57.0]",,Low Pass,,7.6655073,,Incomplete,,Bendegúz Bolla,46789.0,,,,,,,1,From Free Kick,Barnabás Varga,12921.0,Center Forward,6,Hungary,916,"['86240f8f-8ece-4d30-9add-ff897560be45', 'b80c07d8-3fb0-4de4-84ba-c63d0ecf2242']",43,,,,,,,,,,,,,,,,,Hungary,916,00:02:43.581,Pass,,,,,,,63.2,56.0,70.8,57.0,,,,,,70.8,57.0,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.988369,,,,,,,,,,,,,b80c07d8-3fb0-4de4-84ba-c63d0ecf2242,117,,,"[49.3, 23.1]",3930177,2,,,,,-1.2827408,,Head,,,,"[53.3, 9.6]",,High Pass,,14.080128,,Incomplete,,Callum McGregor,10534.0,,,,,,Recovery,1,From Free Kick,Grant Campbell Hanley,9481.0,Center Back,6,Hungary,916,"['0727b86a-0679-4271-82ac-53097952636d', 'aae73ea5-deea-4fc8-8a06-a6eeb0a416ff', 'b57c1dd5-c40c-4e19-a2bc-6841ac57f1d3']",44,,,,,,,,,,,,,,,,,Scotland,942,00:02:44.051,Pass,,,,,,,49.3,23.1,53.3,9.6,,,,,,53.3,9.6,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.609919,,,,,,,,,,,,,aae73ea5-deea-4fc8-8a06-a6eeb0a416ff,119,,,"[66.8, 70.5]",3930177,2,,,,,0.30927348,,Right Foot,,,,"[83.7, 75.9]",,High Pass,,17.741758,,,,Bendegúz Bolla,46789.0,,,,,,Recovery,1,From Free Kick,Dominik Szoboszlai,21209.0,Right Attacking Midfield,6,Hungary,916,"['b80c07d8-3fb0-4de4-84ba-c63d0ecf2242', 'fa5ea53a-bee6-47ee-a6c5-dfe063dba49d']",46,,,,,,,,,,,,,,,,,Hungary,916,00:02:46.040,Pass,,,,,,,66.8,70.5,83.7,75.9,,,,,,83.7,75.9,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.092161,,,,,,,,,,,,,6414ec08-580c-4733-94df-949e1fcb2d2a,126,,,"[15.4, 5.0]",3930177,2,,,,,-0.26625204,,Left Foot,,,,"[17.6, 4.4]",,Low Pass,,2.280351,,Incomplete,,,,,,,,,,1,Regular Play,Scott McKenna,10002.0,Left Center Back,7,Scotland,942,"['9664dc5e-878c-4b20-8ab4-0dfb621575e6', 'ed8db3b5-db4a-4a1a-91a8-9608fb423d95']",50,,,,,,,,,,,,,,,,,Scotland,942,00:02:50.221,Pass,True,,,,,,15.4,5.0,17.6,4.4,,,,,,17.6,4.4,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.423373,,,,,,,,,,,,,2165599a-9a32-4dfb-8afc-c30c9d17a768,128,,,"[16.9, 0.1]",3930177,3,,True,,,0.6786625,,,,,,"[38.6, 17.6]",,High Pass,,27.877232,,,,Callum McGregor,10534.0,,,,,,Throw-in,1,From Throw In,Andrew Robertson,3655.0,Left Wing Back,8,Scotland,942,['8f15b18c-1304-47b9-b2a2-29ef81595de6'],11,,,,,,,,,,,,,,,,,Scotland,942,00:03:11.856,Pass,,,,,,,16.9,0.1,38.6,17.6,,,,,,38.6,17.6,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.439357,,,,,,,,,,,,,754c8984-3633-40e1-add7-e54e44b39b3d,132,,,"[45.5, 16.0]",3930177,3,,,,True,0.096193425,,,,,,"[56.9, 17.1]",,Low Pass,,11.452948,,Incomplete,,Che Adams,9466.0,,,,,,Recovery,1,From Throw In,Billy Gilmour,31067.0,Right Defensive Midfield,8,Scotland,942,"['37dfda13-830e-45ed-82d8-f2a4fc702816', '9bfb0e29-75a0-4745-9d32-f4db86fb2006', 'f80ba784-b6b5-4ea3-a4f8-aef723e3a164']",14,,,,,,,,,,,,,,,,,Scotland,942,00:03:14.654,Pass,True,,,,,,45.5,16.0,56.9,17.1,,,,,,56.9,17.1,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,2.604511,,,,,,,,,,,,,00a7a946-7dd8-451e-a2a2-247b2a1b50cd,135,,,"[71.1, 60.2]",3930177,3,,,,,1.0991006,,Head,,,,"[81.2, 80.0]",,High Pass,,22.227236,,Out,,Bendegúz Bolla,46789.0,,,,,,Recovery,1,From Throw In,Roland Sallai,19316.0,Left Attacking Midfield,8,Scotland,942,['1676b604-23b8-4a14-954d-6063331dbe7f'],17,,,,,,,,,,,,,,,,,Hungary,916,00:03:17.256,Pass,,,,,,,71.1,60.2,81.2,80.0,,,,,,81.2,80.0,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.886506,,,,,,,,,,,,,fbe4769e-b182-49bf-ba86-7e9119a83c98,137,,,"[38.6, 0.1]",3930177,3,,,,,2.6110349,,,,,,"[23.6, 8.9]",,Low Pass,,17.390802,,,,Scott McKenna,10002.0,,,,,,Throw-in,1,From Throw In,Andrew Robertson,3655.0,Left Wing Back,9,Scotland,942,['431d3f6f-2cb8-4b4e-8b5d-7cf8d77e7a47'],22,,,,,,,,,,,,,,,,,Scotland,942,00:03:22.027,Pass,,,,,,,38.6,0.1,23.6,8.9,,,,,,23.6,8.9,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.511513,,,,,,,,,,,,,74d5052e-4623-4d35-ad36-51e45a7e5826,140,,,"[21.6, 13.2]",3930177,3,,,,,1.4881448,,Left Foot,,,,"[23.0, 30.1]",,Ground Pass,,16.95789,,,,Grant Campbell Hanley,9481.0,,,,,,,1,From Throw In,Scott McKenna,10002.0,Left Center Back,9,Scotland,942,['d10832a7-677a-451a-8a98-5a19c234740c'],25,,,,,,,,,,,,,,,,,Scotland,942,00:03:25.113,Pass,,,,,,,21.6,13.2,23.0,30.1,,,,,,23.0,30.1,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.432269,,,,,,,,,,,,,e87b11c0-2ad7-4ea4-aaa3-16b44c175e28,143,,,"[23.0, 31.6]",3930177,3,,,,,1.3521274,,Right Foot,,,,"[27.4, 51.4]",,Ground Pass,,20.282997,,,,Jack Hendry,11116.0,,,,,,,1,From Throw In,Grant Campbell Hanley,9481.0,Center Back,9,Scotland,942,['b743a2a1-aefb-4c16-a65a-71a36edf5be5'],27,,,,,,,,,,,,,,,,,Scotland,942,00:03:27.436,Pass,,,,,,,23.0,31.6,27.4,51.4,,,,,,27.4,51.4,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.636174,,,,,,,,,,,,,ac8fc5f4-5eb1-41a5-a567-ca9b1949ddb3,146,,,"[44.1, 53.4]",3930177,3,,,,,-2.115208,,Right Foot,,,,"[35.2, 38.7]",,Ground Pass,,17.184296,,,,Grant Campbell Hanley,9481.0,,,,,,,1,From Throw In,Jack Hendry,11116.0,Right Center Back,9,Scotland,942,['adb30c76-af7c-45ac-8488-8c3ed97b5886'],33,,,,,,,,,,,,,,,,,Scotland,942,00:03:33.448,Pass,,,,,,,44.1,53.4,35.2,38.7,,,,,,35.2,38.7,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.414532,,,,,,,,,,,,,71f8feb8-2fa1-4d8d-879d-b93a171ad8c0,149,,,"[35.0, 40.4]",3930177,3,,,,,-1.4706756,,Right Foot,,,,"[37.2, 18.5]",,Ground Pass,,22.010225,,,,Scott McKenna,10002.0,,,,,,,1,From Throw In,Grant Campbell Hanley,9481.0,Center Back,9,Scotland,942,['385c1bdd-3afd-4d25-ab24-2fe6d3a79da9'],35,,,,,,,,,,,,,,,,,Scotland,942,00:03:35.965,Pass,,,,,,,35.0,40.4,37.2,18.5,,,,,,37.2,18.5,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.544437,,,,,,,,,,,,,2d3ec0af-5037-4055-991b-f35726a74777,152,,,"[41.1, 19.5]",3930177,3,,,,,1.541393,,Left Foot,,,,"[41.6, 36.5]",,Ground Pass,,17.00735,,,,Billy Gilmour,31067.0,,,,,,,1,From Throw In,Scott McKenna,10002.0,Left Center Back,9,Scotland,942,['716be1ce-d060-405f-8cc2-52244a056b00'],39,,,,,,,,,,,,,,,,,Scotland,942,00:03:39.722,Pass,,,,,,,41.1,19.5,41.6,36.5,,,,,,41.6,36.5,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.842643,,,,,,,,,,,,,7ba0a18a-1042-47e5-9150-12f29c616816,155,,,"[43.3, 42.6]",3930177,3,,,,,1.0746691,,Right Foot,,,,"[55.1, 64.4]",,Ground Pass,,24.788708,,,,Jack Hendry,11116.0,,,,,,,1,From Throw In,Billy Gilmour,31067.0,Right Defensive Midfield,9,Scotland,942,['fd58ac1a-7b1a-46b4-aa78-c3fd82ecd2f6'],42,,,,,,,,,,,,,,,,,Scotland,942,00:03:42.467,Pass,,,,,,,43.3,42.6,55.1,64.4,,,,,,55.1,64.4,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.211805,,,,,,,,,,,,,12a70547-faf1-4629-8c47-71f399faa8d1,160,,,"[67.1, 60.3]",3930177,3,,,,,-0.9474466,,Right Foot,,,True,"[86.8, 32.9]",,Low Pass,,33.746853,,,,Che Adams,9466.0,,,,,,,1,From Throw In,Jack Hendry,11116.0,Right Center Back,9,Scotland,942,"['908ea9b1-1308-4a65-9ec0-6bb73fc7f488', '9a58f204-a199-4a47-938f-b04ef6c8607f']",47,,,,,,,,,,,,,,,,,Scotland,942,00:03:47.345,Pass,True,,,,,,67.1,60.3,86.8,32.9,,,,,,86.8,32.9,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.101085,,,,,,,,,,,,,2b3681ed-7bf7-4d25-abab-c81e85bb43cf,165,,,"[87.0, 33.8]",3930177,3,,,,,-2.4942005,,Right Foot,,,,"[82.9, 30.7]",,Low Pass,,5.140039,,,,Scott McTominay,3620.0,,,,,,,1,From Throw In,Che Adams,9466.0,Center Forward,9,Scotland,942,['0f8a9e03-ef04-4e95-8121-f88c4c3f85d0'],48,,,,,,,,,,,,,,,,,Scotland,942,00:03:48.557,Pass,,,,,,,87.0,33.8,82.9,30.7,,,,,,82.9,30.7,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.494731,,,,,,,,,,,,,8f6a4705-82c8-40e0-b4e2-961b45e4a335,169,,,"[84.0, 30.1]",3930177,3,,,,,-1.8147472,,Right Foot,,,,"[78.3, 7.2]",,Ground Pass,,23.598728,,,,Andrew Robertson,3655.0,,,,,,,1,From Throw In,Scott McTominay,3620.0,Left Attacking Midfield,9,Scotland,942,['e2ec24fd-51cd-46e8-99a0-8781e6a7829a'],51,,,,,,,,,,,,,,,,,Scotland,942,00:03:51.354,Pass,,,,,,,84.0,30.1,78.3,7.2,,,,,,78.3,7.2,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.139763,,,,,,,,,,,,,8db1113a-1587-4063-a28f-3009501e25e9,172,,,"[78.3, 7.4]",3930177,3,,,,,2.0080712,,Left Foot,,,,"[70.4, 24.3]",,Ground Pass,,18.655294,,,,Callum McGregor,10534.0,,,,,,,1,From Throw In,Andrew Robertson,3655.0,Left Wing Back,9,Scotland,942,['ea08e214-700e-4b13-ab62-fd399bed1593'],53,,,,,,,,,,,,,,,,,Scotland,942,00:03:53.941,Pass,,,,,,,78.3,7.4,70.4,24.3,,,,,,70.4,24.3,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.396,,,,,,,,,,,,,296c29cd-fa69-42af-aa26-821cf97d64ed,175,,,"[72.8, 24.3]",3930177,3,,,,,1.6727147,,Left Foot,,,,"[70.1, 50.7]",,Ground Pass,,26.537708,,,,Jack Hendry,11116.0,,,,,,,1,From Throw In,Callum McGregor,10534.0,Left Defensive Midfield,9,Scotland,942,['73fcce86-6367-42e8-b5e1-8f81bc588dea'],56,,,,,,,,,,,,,,,,,Scotland,942,00:03:56.044,Pass,,,,,,,72.8,24.3,70.1,50.7,,,,,,70.1,50.7,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.439754,,,,,,,,,,,,,d5de1a35-a2e3-456d-96de-dd255e1542de,178,,,"[69.0, 51.0]",3930177,3,,,,,0.9978302,,Right Foot,,,,"[83.0, 72.7]",,Ground Pass,,25.824213,,,,Anthony Ralston,22308.0,,,,,,,1,From Throw In,Jack Hendry,11116.0,Right Center Back,9,Scotland,942,['356610ed-d47f-4fd5-b712-a2b9cc92b1a8'],58,,,,,,,,,,,,,,,,,Scotland,942,00:03:58.558,Pass,,,,,,,69.0,51.0,83.0,72.7,,,,,,83.0,72.7,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.19168,,,,,,,,,,,,,c2ff87d0-253c-4285-bebf-cec6ea17147c,182,,,"[82.1, 71.2]",3930177,4,,,,,-1.5113426,,Right Foot,,,,"[82.6, 62.8]",,Ground Pass,,8.414867,,,,John McGinn,9974.0,,,,,,,1,From Throw In,Anthony Ralston,22308.0,Right Wing Back,9,Scotland,942,"['5c524e7c-fdf0-453b-9c8a-3211adeed3e6', '6f4744ab-a76d-472f-8263-f88dc7266e80']",0,,,,,,,,,,,,,,,,,Scotland,942,00:04:00.610,Pass,True,,,,,,82.1,71.2,82.6,62.8,,,,,,82.6,62.8,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.703751,,,,,,,,,,,,,a0ef3155-0fa2-450d-a6e3-b427d3a191a2,187,,,"[79.6, 61.8]",3930177,4,,,,,1.8180581,,Left Foot,,,,"[77.0, 72.1]",,Ground Pass,,10.623088,,,,Anthony Ralston,22308.0,,,,,,,1,From Throw In,John McGinn,9974.0,Right Attacking Midfield,9,Scotland,942,['b34b6188-ae9a-4127-b67e-b7f05a43c6c1'],5,,,,,,,,,,,,,,,,,Scotland,942,00:04:05.331,Pass,,,,,,,79.6,61.8,77.0,72.1,,,,,,77.0,72.1,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.589928,,,,,,,,,,,,,9a48f542-841c-4ad4-a518-aeb8fba1d4b1,191,,,"[77.2, 71.3]",3930177,4,,,,,-2.6803432,,Right Foot,,,,"[60.5, 63.0]",,Ground Pass,,18.64886,,,,Jack Hendry,11116.0,,,,,,,1,From Throw In,Anthony Ralston,22308.0,Right Wing Back,9,Scotland,942,"['32ce9af3-b713-47da-b61e-d28294c04e99', '35f393f2-6cf8-46b5-b6f5-633d5dfc1d5d']",6,,,,,,,,,,,,,,,,,Scotland,942,00:04:06.343,Pass,True,,,,,,77.2,71.3,60.5,63.0,,,,,,60.5,63.0,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.299592,,,,,,,,,,,,,8733e75d-a4c9-4526-ada2-57f39f859acb,194,,,"[59.7, 63.4]",3930177,4,,,,,-1.361907,,Right Foot,,,,"[64.3, 41.7]",,Ground Pass,,22.1822,,,,Callum McGregor,10534.0,,,,,,,1,From Throw In,Jack Hendry,11116.0,Right Center Back,9,Scotland,942,['6efcb56f-6284-4033-88c4-5ecc3f5f8dfa'],8,,,,,,,,,,,,,,,,,Scotland,942,00:04:08.923,Pass,,,,,,,59.7,63.4,64.3,41.7,,,,,,64.3,41.7,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.565942,,,,,,,,,,,,,cd4923ee-eacf-4111-96e3-80159f9763e1,198,,,"[63.0, 37.5]",3930177,4,,,,,-1.4305933,,Left Foot,,,,"[66.5, 12.7]",,Ground Pass,,25.045757,,,,Scott McKenna,10002.0,,,,,,,1,From Throw In,Callum McGregor,10534.0,Left Defensive Midfield,9,Scotland,942,"['de41e308-766a-4ff4-9287-cc5cf904f0c2', 'e7ba13e9-9950-4432-8434-a430fdf68408']",12,,,,,,,,,,,,,,,,,Scotland,942,00:04:12.101,Pass,True,,,,,,63.0,37.5,66.5,12.7,,,,,,66.5,12.7,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.330883,,,,,,,,,,,,,8af4b1d6-6ac4-431c-bfa9-c91a6d0fecc4,201,,,"[71.9, 7.8]",3930177,4,,,,,1.9942358,,Left Foot,,,,"[68.7, 14.9]",,Ground Pass,,7.787811,,,,Callum McGregor,10534.0,,,,,,,1,From Throw In,Scott McKenna,10002.0,Left Center Back,9,Scotland,942,['469a5bc9-61f1-4671-bf76-06349e49df5c'],15,,,,,,,,,,,,,,,,,Scotland,942,00:04:15.876,Pass,,,,,,,71.9,7.8,68.7,14.9,,,,,,68.7,14.9,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.17404,,,,,,,,,,,,,766da138-ab1a-48f4-8776-8d0296ea6918,204,,,"[69.6, 15.7]",3930177,4,,,,,-1.0657711,,Left Foot,,,,"[76.4, 3.4]",,Ground Pass,,14.054537,,,,Andrew Robertson,3655.0,,,,,,,1,From Throw In,Callum McGregor,10534.0,Left Defensive Midfield,9,Scotland,942,['b833730a-88fc-4a4e-8188-280cde4af239'],20,,,,,,,,,,,,,,,,,Scotland,942,00:04:20.880,Pass,,,,,,,69.6,15.7,76.4,3.4,,,,,,76.4,3.4,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.045081,,,,,,,,,,,,,04924470-48b8-41e2-b2cb-46df5ba61929,208,,,"[76.1, 3.4]",3930177,4,,,,,2.9147937,,Right Foot,,,,"[60.5, 7.0]",,Ground Pass,,16.009996,,,,Scott McKenna,10002.0,,,,,,,1,From Throw In,Andrew Robertson,3655.0,Left Wing Back,9,Scotland,942,"['746395b4-bc58-4992-bd0c-0e198b6622e2', 'd4c4fce1-876a-4c70-a859-809bf0b4cf5f']",22,,,,,,,,,,,,,,,,,Scotland,942,00:04:22.833,Pass,True,,,,,,76.1,3.4,60.5,7.0,,,,,,60.5,7.0,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.425259,,,,,,,,,,,,,c0b839fd-0baa-4e02-bac4-a363cacdde32,211,,,"[56.5, 22.8]",3930177,4,,,,,1.7674688,,Left Foot,,,,"[51.2, 49.4]",,Ground Pass,,27.12287,,,,Jack Hendry,11116.0,,,,,,,1,From Throw In,Scott McKenna,10002.0,Left Center Back,9,Scotland,942,['91e8d9fd-f5cd-4767-9cfd-0c2c68c84ed9'],27,,,,,,,,,,,,,,,,,Scotland,942,00:04:27.126,Pass,,,,,,,56.5,22.8,51.2,49.4,,,,,,51.2,49.4,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.931163,,,,,,,,,,,,,0b35ce96-b7f2-4af0-9583-b2ab335ec61d,215,,,"[51.7, 49.2]",3930177,4,,,,,-2.1441212,,Right Foot,,,,"[43.5, 36.5]",,Ground Pass,,15.1172085,,,,Grant Campbell Hanley,9481.0,,,,,,,1,From Throw In,Jack Hendry,11116.0,Right Center Back,9,Scotland,942,"['2876072f-ab6a-438e-beb8-8b4ce3c6595c', '63228eab-f77e-4958-9630-87b50d518480']",30,,,,,,,,,,,,,,,,,Scotland,942,00:04:30.610,Pass,True,,,,,,51.7,49.2,43.5,36.5,,,,,,43.5,36.5,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.005675,,,,,,,,,,,,,f13384c4-be2f-425f-983e-eabef12b2221,218,,,"[43.0, 37.3]",3930177,4,,,,,-1.3062123,,Right Foot,,,,"[48.5, 17.0]",,Ground Pass,,21.031881,,,,Scott McKenna,10002.0,,,,,,,1,From Throw In,Grant Campbell Hanley,9481.0,Center Back,9,Scotland,942,['6ec19707-ed69-436e-833a-5a77afaa3a39'],32,,,,,,,,,,,,,,,,,Scotland,942,00:04:32.621,Pass,,,,,,,43.0,37.3,48.5,17.0,,,,,,48.5,17.0,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.415291,,,,,,,,,,,,,949d31c7-1146-46bf-8694-6224b687f010,222,,,"[49.3, 16.3]",3930177,4,,,,,-0.14987436,,Left Foot,,,,"[79.1, 11.8]",,High Pass,,30.13785,,Incomplete,,Andrew Robertson,3655.0,,,,,,,1,From Throw In,Scott McKenna,10002.0,Left Center Back,9,Scotland,942,"['3d2b90df-418a-4766-9069-38c293bbe9ed', '4ccb6719-76b5-4cbb-bf5a-e9aaee4b4ad3', '514dd130-ddf4-4d9b-a19d-9d254c880611']",34,,,,,,,,,,,,,,,,,Scotland,942,00:04:34.799,Pass,True,,,,,,49.3,16.3,79.1,11.8,,,,,,79.1,11.8,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,2.057042,,,,,,,,,,,,,9f367d7f-133d-4487-9302-c0ca4b8a718e,225,,,"[65.1, 0.1]",3930177,4,,,,,0.20072334,,,,,,"[88.2, 4.8]",,High Pass,,23.57329,,,,Scott McTominay,3620.0,,,,,,Throw-in,1,From Throw In,Scott McKenna,10002.0,Left Center Back,10,Scotland,942,['68ebf0f3-8bf5-4bf4-b3a9-44e21bbe9ef0'],56,,,,,,,,,,,,,,,,,Scotland,942,00:04:56.884,Pass,,,,,,,65.1,0.1,88.2,4.8,,,,,,88.2,4.8,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.500756,,,,,,,,,,,,,566f1238-9bca-4f42-9747-5581a46a7756,230,,,"[42.3, 75.7]",3930177,5,,,,,-2.1421337,,Right Foot,,,,"[38.7, 70.1]",,Low Pass,,6.6573267,,,,András Schäfer,42822.0,,,,,,Recovery,1,From Throw In,Dominik Szoboszlai,21209.0,Right Attacking Midfield,10,Scotland,942,"['4cadf2e4-4e8a-4175-ae27-fb0a2ffb4c7f', 'b1227500-526a-429c-bcef-52f56e390d98']",0,,,,,,,,,,,,,,,,,Hungary,916,00:05:00.285,Pass,True,,,,,,42.3,75.7,38.7,70.1,,,,,,38.7,70.1,Scotland vs Hungary,Scotland,Hungary
