50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102ad8f3-f16f-497c-88e1-1f9f4347d607,2468,,"[22.6, 78.1]",3930159,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,111,Hungary,916,['0c091f77-9af5-4e6c-a0c7-fce90ca8c327'],3,,,,,,,,,,,,,,,,,Hungary,916,00:25:03.071,Ball Receipt*,,,,,,,22.6,78.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2db47e19-aae5-424d-bbc3-c60243d05c48,2472,,"[97.0, 1.4]",3930159,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Zeki Amdouni,48335.0,Center Forward,112,Switzerland,773,"['0cf695c6-479d-47ad-823b-07859d7d7764', '94eecb71-81b5-4fdb-9f83-03f929c1442d']",21,,,,,,,,,,,,,,,,,Switzerland,773,00:25:21.950,Ball Receipt*,True,,,,,,97.0,1.4,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6aa1485-8873-49d0-a0bf-0c0c81c7432c,2476,,"[55.1, 74.0]",3930159,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barnabás Varga,12921.0,Right Attacking Midfield,112,Switzerland,773,['fe865eaf-a447-4282-83e0-72e1da41d59c'],26,,,,,,,,,,,,,,,,,Hungary,916,00:25:26.143,Ball Receipt*,,,,,,,55.1,74.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f211c6a-9468-45a8-9f62-81e284495225,2479,,"[54.3, 51.9]",3930159,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Szoboszlai,21209.0,Left Attacking Midfield,112,Switzerland,773,['985b5784-8557-44aa-9249-00e6786c01ac'],28,,,,,,,,,,,,,,,,,Hungary,916,00:25:28.068,Ball Receipt*,,,,,,,54.3,51.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4ced465-4511-42ea-aedf-d61a822e9601,2481,,"[67.3, 14.7]",3930159,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michel Aebischer,16016.0,Left Wing Back,112,Switzerland,773,['716868cd-d960-40cd-a198-5371729279ec'],29,,,,,,,,,,,,,,,,,Switzerland,773,00:25:29.848,Ball Receipt*,,,,,,,67.3,14.7,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb29e88a-ff52-4d51-a4cf-af689ebe5aff,2487,,"[104.5, 13.9]",3930159,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dan Ndoye,45190.0,Right Attacking Midfield,112,Switzerland,773,['c9f8cc2e-fffb-4aeb-8554-ac11b4e5a49f'],36,,,,,,,,,,,,,,,,,Switzerland,773,00:25:36.071,Ball Receipt*,,,,,,,104.5,13.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c36cabf-ff87-4bdf-b972-aba67d79998b,2493,,"[113.3, 42.4]",3930159,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabian Lukas Schär,5537.0,Right Center Back,113,Switzerland,773,['f2c80ff0-a1b5-4224-9c3b-57b31e95d0c8'],34,,,,,,,,,,,,,,,,,Switzerland,773,00:26:34.437,Ball Receipt*,,,,,,,113.3,42.4,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de60e2bb-96d8-487d-9a3a-2cd6f152ec68,2498,,"[6.2, 41.6]",3930159,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Péter Gulácsi,8524.0,Goalkeeper,114,Hungary,916,['475a94db-2d46-400f-9b09-5f0579717047'],56,,,,,,,,,,,,,,,,,Hungary,916,00:26:56.763,Ball Receipt*,,,,,,,6.2,41.6,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0ba6ca-819b-4939-a4b7-0a17b539f957,2500,,"[14.4, 60.9]",3930159,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Willi Orban,8509.0,Center Back,114,Hungary,916,['4c8b9ec2-575e-4221-834f-a0b473445df1'],58,,,,,,,,,,,,,,,,,Hungary,916,00:26:58.407,Ball Receipt*,,,,,,,14.4,60.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e952a34d-a526-41be-b662-de06afb8ee1b,2503,,"[30.3, 23.6]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,András Schäfer,42822.0,Left Defensive Midfield,114,Hungary,916,['40abc159-52a2-48d0-872b-d040bee0fa0c'],4,,,,,,,,,,,,,,,,,Hungary,916,00:27:04.300,Ball Receipt*,,,,,,,30.3,23.6,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dcab18d-5074-46e9-a72a-06a496e00d56,2506,,"[94.3, 8.8]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Attila Szalai,46376.0,Left Center Back,114,Hungary,916,['2a8d696b-6211-43ed-a2ca-6aeb7e4a05b1'],11,,,,,,,,,,,,,,,,,Hungary,916,00:27:11.288,Ball Receipt*,,,,,,,94.3,8.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b8f3b7c-2cfb-4a41-9ec5-889cf80bcaba,2509,,"[111.8, 15.1]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Milos Kerkez,89635.0,Left Wing Back,114,Hungary,916,['78ab98d9-88aa-461d-b620-63a1a6323a0d'],13,,,,,,,,,,,,,,,,,Hungary,916,00:27:13.741,Ball Receipt*,,,,,,,111.8,15.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c48819-a8ae-4e75-9e15-d588a65f2e29,2513,,"[34.0, 5.3]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Michel Aebischer,16016.0,Left Wing Back,115,Switzerland,773,['28260ed6-b649-4a28-a2f5-f24388bb37b1'],26,,,,,,,,,,,,,,,,,Switzerland,773,00:27:26.194,Ball Receipt*,,,,,,,34.0,5.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fab64cab-ea5f-4d6d-b851-0345fe7a3170,2515,,"[49.7, 14.9]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ruben Vargas,30401.0,Left Attacking Midfield,115,Switzerland,773,['0af960b9-0bdb-4d80-965f-52d54703964f'],29,,,,,,,,,,,,,,,,,Switzerland,773,00:27:29.917,Ball Receipt*,,,,,,,49.7,14.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488debd1-9f38-4ab5-bc9d-ac0729f2958e,2519,,"[69.5, 1.5]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mohamed Zeki Amdouni,48335.0,Center Forward,115,Switzerland,773,['c7a6d3b2-8649-4627-9d48-4674de918b34'],32,,,,,,,,,,,,,,,,,Switzerland,773,00:27:32.892,Ball Receipt*,,,,,,,69.5,1.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a2e3fc3-8de8-48b6-a4a2-a23e7ad1603f,2524,,"[3.4, 48.3]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,116,Hungary,916,['abfdf8db-7bcb-4ad9-9b2c-3124cf92d14c'],38,,,,,,,,,,,,,,,,,Hungary,916,00:27:38.564,Ball Receipt*,,,,,,,3.4,48.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db245076-edd3-45e5-a860-326eb4230461,2527,,"[29.0, 77.7]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,116,Hungary,916,['e05d6547-b2db-44ad-9663-dab22d841c93'],43,,,,,,,,,,,,,,,,,Hungary,916,00:27:43.287,Ball Receipt*,,,,,,,29.0,77.7,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e1e796d-eab3-4b90-a521-21a7c292f75c,2530,,"[41.6, 71.5]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Kleinheisler,16502.0,Right Defensive Midfield,116,Hungary,916,['57e697f7-3054-4eb8-9805-240de2fc422c'],46,,,,,,,,,,,,,,,,,Hungary,916,00:27:46.325,Ball Receipt*,,,,,,,41.6,71.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37476187-a0f8-4c50-85a1-ebb5db0f2507,2532,,"[34.1, 78.1]",3930159,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,116,Hungary,916,['3716c7f6-1f7e-4eb8-b374-ceba08e0f278'],47,,,,,,,,,,,,,,,,,Hungary,916,00:27:47.552,Ball Receipt*,,,,,,,34.1,78.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b02e29-5f08-43a2-88fc-95c49743b113,2542,,"[72.8, 8.1]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Breel-Donald Embolo,5545.0,Center Forward,117,Switzerland,773,['2692a695-0773-49d0-89a6-6c9bb26a8f87'],35,,,,,,,,,,,,,,,,,Switzerland,773,00:28:35.378,Ball Receipt*,,,,,,,72.8,8.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af4ced27-df02-4655-a5e1-8e2f7f852d12,2545,,"[49.2, 79.3]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bendegúz Bolla,46789.0,Right Wing Back,117,Switzerland,773,['f8f26cd1-f2e2-4b76-92ac-16deebee65ac'],36,,,,,,,,,,,,,,,,,Hungary,916,00:28:36.736,Ball Receipt*,,,,,,,49.2,79.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2232405-46d1-479f-843f-301c1b8135e5,2548,,"[65.2, 1.8]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michel Aebischer,16016.0,Left Wing Back,117,Switzerland,773,['18e4c73e-f76a-418e-bb29-862151966c41'],37,,,,,,,,,,,,,,,,,Switzerland,773,00:28:37.738,Ball Receipt*,,,,,,,65.2,1.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c027744-a8da-45e2-ab94-6866631320b8,2555,,"[56.9, 5.1]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,118,Switzerland,773,['a21adf97-a886-4904-b938-cdc6fd239c2b'],43,,,,,,,,,,,,,,,,,Switzerland,773,00:28:43.221,Ball Receipt*,,,,,,,56.9,5.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3bb30c-becd-4739-8199-1d2633bf42bf,2559,,"[48.1, 32.6]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,118,Switzerland,773,['aab79aab-eaa8-4bb2-b521-6167c2ac2d72'],46,,,,,,,,,,,,,,,,,Switzerland,773,00:28:46.876,Ball Receipt*,,,,,,,48.1,32.6,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e09c4ad-d727-40cc-ac49-51f778b485f1,2562,,"[15.2, 36.1]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Sommer,5550.0,Goalkeeper,118,Switzerland,773,['6991827e-64b6-4393-9a26-c96a20303e15'],50,,,,,,,,,,,,,,,,,Switzerland,773,00:28:50.104,Ball Receipt*,,,,,,,15.2,36.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6b03105-3d39-487b-a242-332c828c663b,2566,,"[29.3, 3.3]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,118,Switzerland,773,['aa743658-d307-483f-9cfd-901110a05682'],53,,,,,,,,,,,,,,,,,Switzerland,773,00:28:53.395,Ball Receipt*,,,,,,,29.3,3.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f8057fe-f387-4f60-a4aa-7b917ecb7f11,2569,,"[73.5, 14.9]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Breel-Donald Embolo,5545.0,Center Forward,118,Switzerland,773,['8a3bab0a-4aab-41c5-be13-bd2a507de73d'],58,,,,,,,,,,,,,,,,,Switzerland,773,00:28:58.259,Ball Receipt*,,,,,,,73.5,14.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397f0c3b-ae2f-4868-bbc4-5a08992c491d,2571,,"[68.0, 11.0]",3930159,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Zeki Amdouni,48335.0,Left Attacking Midfield,118,Switzerland,773,['b730ddba-a0fc-42f7-b64d-dfccf16df404'],59,,,,,,,,,,,,,,,,,Switzerland,773,00:28:59.018,Ball Receipt*,,,,,,,68.0,11.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14809ebf-d529-495e-88af-c86dcfc01071,2579,,"[63.7, 68.0]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Kleinheisler,16502.0,Right Defensive Midfield,119,Hungary,916,['2f93132d-8a26-46aa-9791-f65bc78a5e38'],2,,,,,,,,,,,,,,,,,Hungary,916,00:29:02.084,Ball Receipt*,,,,,,,63.7,68.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cded5c1-ae57-468e-80ff-36e932b4e915,2583,,"[57.0, 76.9]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,119,Hungary,916,['64bf4e5e-9d03-4edf-983b-76e4d0830194'],3,,,,,,,,,,,,,,,,,Hungary,916,00:29:03.759,Ball Receipt*,,,,,,,57.0,76.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5bf0444-83cb-4c6c-8538-86d6c2225796,2586,,"[40.9, 74.4]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,119,Hungary,916,['7d7de0ac-618c-4fe4-a081-b0de6105e0fa'],6,,,,,,,,,,,,,,,,,Hungary,916,00:29:06.922,Ball Receipt*,,,,,,,40.9,74.4,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a587c013-b2e9-466a-a5b7-4ede6cd48210,2589,,"[15.1, 56.5]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,119,Hungary,916,['e02c9dce-ae2c-4083-bfc7-975f9cc0eefa'],10,,,,,,,,,,,,,,,,,Hungary,916,00:29:10.525,Ball Receipt*,,,,,,,15.1,56.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15af4a7a-1efd-4251-b6fa-1c29e69bf716,2592,,"[25.4, 76.8]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,119,Hungary,916,['9375393b-df12-4e32-9c17-2e121e161a3a'],13,,,,,,,,,,,,,,,,,Hungary,916,00:29:13.788,Ball Receipt*,,,,,,,25.4,76.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb7565b-25f6-405d-8bf0-3a1c1cf9482f,2597,,"[63.8, 26.9]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,120,Switzerland,773,['3d26e2a3-9cf9-49a8-9d2f-0773c3ed3f9f'],18,,,,,,,,,,,,,,,,,Switzerland,773,00:29:18.973,Ball Receipt*,,,,,,,63.8,26.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa4ed9b3-0177-48f7-b233-5c42bb2dfc95,2601,,"[69.3, 20.7]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,120,Switzerland,773,['1096492e-6d20-4321-9f59-4b9d584379bf'],19,,,,,,,,,,,,,,,,,Switzerland,773,00:29:19.788,Ball Receipt*,,,,,,,69.3,20.7,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8986b5f2-ab23-4b61-8195-f902bb429a1f,2603,,"[62.9, 21.0]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,120,Switzerland,773,['44159c2a-499a-40a5-841c-5188e26ab60c'],20,,,,,,,,,,,,,,,,,Switzerland,773,00:29:20.492,Ball Receipt*,,,,,,,62.9,21.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac0aea3-23e2-4000-a87d-34501ce9dd67,2606,,"[48.3, 2.4]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michel Aebischer,16016.0,Left Wing Back,120,Switzerland,773,['a1953bf2-3ec9-43b4-8dc2-ff6a23466bc4'],23,,,,,,,,,,,,,,,,,Switzerland,773,00:29:23.550,Ball Receipt*,,,,,,,48.3,2.4,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c41ddcdb-8cb9-4520-99ab-2dabed003e82,2610,,"[50.9, 6.1]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,120,Switzerland,773,['b09de996-c145-45e5-9e09-5bcd7e6a29d1'],25,,,,,,,,,,,,,,,,,Switzerland,773,00:29:25.695,Ball Receipt*,,,,,,,50.9,6.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9be9423c-b409-4788-955a-984c9fc65008,2612,,"[56.6, 2.0]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,120,Switzerland,773,['02c79a22-ea1e-4e02-8d04-745fb0bf80b5'],27,,,,,,,,,,,,,,,,,Switzerland,773,00:29:27.195,Ball Receipt*,,,,,,,56.6,2.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77093cb2-36d6-4eab-8d84-2cbeb4fd8d77,2616,,"[98.4, 21.0]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,120,Switzerland,773,['0e5fe5e8-b0d7-4c4d-930d-5bae970a136a'],30,,,,,,,,,,,,,,,,,Switzerland,773,00:29:30.638,Ball Receipt*,,,,,,,98.4,21.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b7745a4-929f-47ad-869e-da7836070159,2618,,"[8.9, 45.9]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,120,Switzerland,773,['b5ce9ba6-f305-4bf8-aebe-29d848dd3cc4'],31,,,,,,,,,,,,,,,,,Hungary,916,00:29:31.866,Ball Receipt*,,,,,,,8.9,45.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573157b-51a2-4091-a789-8e6de35c04e5,2621,,"[41.3, 56.9]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Szoboszlai,21209.0,Left Attacking Midfield,120,Switzerland,773,['5a38694e-1365-4cc8-81c1-0d94fcbe13c6'],34,,,,,,,,,,,,,,,,,Hungary,916,00:29:34.867,Ball Receipt*,,,,,,,41.3,56.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8806d95f-1481-4183-bc59-ae274fdde108,2624,,"[90.7, 30.0]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Ndoye,45190.0,Right Attacking Midfield,120,Switzerland,773,['d1862237-0e21-4d64-9ce1-0e7072cd5e86'],35,,,,,,,,,,,,,,,,,Switzerland,773,00:29:35.951,Ball Receipt*,,,,,,,90.7,30.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c6b0f74-6839-488c-9123-9e31688006e2,2629,,"[83.6, 30.2]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,120,Switzerland,773,"['6bbf2440-8880-46df-bf2d-c2565ec81c34', 'd0d5d0c3-114a-4564-96cd-b71ee5725285']",37,,,,,,,,,,,,,,,,,Switzerland,773,00:29:37.935,Ball Receipt*,True,,,,,,83.6,30.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d84c852-9174-4bcb-8c03-fefc6c17cdc5,2631,,"[97.0, 45.9]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,120,Switzerland,773,['65165a1d-c7ac-4072-9f16-242c364295e7'],38,,,,,,,,,,,,,,,,,Switzerland,773,00:29:38.653,Ball Receipt*,,,,,,,97.0,45.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcf7d8f1-8359-4b81-a576-befbaef0d14e,2634,,"[101.0, 31.3]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Ndoye,45190.0,Right Attacking Midfield,120,Switzerland,773,['0b29f793-3e7a-4939-bf68-4960856eb072'],42,,,,,,,,,,,,,,,,,Switzerland,773,00:29:42.675,Ball Receipt*,,,,,,,101.0,31.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14705c4f-9189-417a-a5c1-5278ac87d7c1,2637,,"[106.6, 45.2]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,120,Switzerland,773,['5e386035-9d27-4a47-b7d7-9782b9f61b64'],45,,,,,,,,,,,,,,,,,Switzerland,773,00:29:45.738,Ball Receipt*,,,,,,,106.6,45.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e191579-2eb1-454d-9dfa-088d5f64b3ec,2643,,"[13.8, 58.5]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Willi Orban,8509.0,Center Back,121,Hungary,916,['5fe4892f-8a2e-440e-a03a-03115405ef42'],4,,,,,,,,,,,,,,,,,Hungary,916,00:30:04.477,Ball Receipt*,,,,,,,13.8,58.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cd6264a-98e1-454b-99a8-ccabe03a962f,2646,,"[47.3, 77.1]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bendegúz Bolla,46789.0,Right Wing Back,121,Hungary,916,['444f7f27-7485-4f42-9f29-30dc5a5ebd6f'],7,,,,,,,,,,,,,,,,,Hungary,916,00:30:07.453,Ball Receipt*,,,,,,,47.3,77.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
